ip.len,udp.length,dns.flags.recdesired,dns.flags.recavail,dns.flags.checkdisable,dns.count.answers,dns.count.auth_rr,dns.qry.name,dns.qry.type,target
348.0,328.0,0.0,0.0,0.0,0.0,4.0,8743546.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
385.0,365.0,0.0,0.0,1.0,2.0,0.0,10182126.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
355.0,335.0,0.0,0.0,0.0,0.0,4.0,30350886.0,12.0,0.0
584.0,564.0,0.0,0.0,0.0,0.0,4.0,45095932.0,12.0,0.0
379.0,359.0,0.0,0.0,1.0,0.0,4.0,8363606.0,12.0,0.0
614.0,594.0,0.0,0.0,0.0,0.0,6.0,62314092.0,5.0,0.0
611.0,591.0,0.0,0.0,0.0,0.0,6.0,30320830.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
534.0,514.0,0.0,0.0,0.0,0.0,4.0,90370060.0,43.0,0.0
353.0,333.0,0.0,0.0,0.0,0.0,4.0,84429336.0,12.0,0.0
805.0,785.0,0.0,0.0,1.0,0.0,6.0,56898784.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
354.0,334.0,0.0,0.0,0.0,0.0,4.0,72239360.0,12.0,0.0
620.0,600.0,0.0,0.0,1.0,0.0,6.0,13915841.0,1.0,0.0
348.0,328.0,0.0,0.0,1.0,0.0,4.0,67101456.0,12.0,0.0
682.0,662.0,0.0,0.0,0.0,0.0,8.0,15916584.0,1.0,0.0
115.0,95.0,0.0,0.0,0.0,0.0,2.0,84728900.0,1.0,0.0
385.0,365.0,0.0,0.0,1.0,2.0,0.0,10182126.0,1.0,0.0
354.0,334.0,0.0,0.0,1.0,0.0,4.0,31693744.0,12.0,0.0
461.0,441.0,0.0,0.0,0.0,0.0,3.0,50922336.0,12.0,0.0
256.0,236.0,0.0,0.0,0.0,2.0,0.0,33103476.0,1.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
285.0,265.0,1.0,0.0,0.0,0.0,13.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
780.0,760.0,0.0,0.0,1.0,0.0,9.0,94388260.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
367.0,347.0,0.0,0.0,1.0,2.0,0.0,72500560.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
134.0,114.0,0.0,0.0,1.0,0.0,2.0,6986894.0,28.0,0.0
1452.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
522.0,502.0,0.0,0.0,0.0,0.0,5.0,88309070.0,12.0,0.0
529.0,509.0,0.0,0.0,0.0,0.0,6.0,66817810.0,12.0,0.0
275.0,255.0,0.0,0.0,1.0,2.0,0.0,34530136.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
390.0,370.0,0.0,0.0,0.0,0.0,5.0,84243520.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
614.0,594.0,0.0,0.0,0.0,0.0,6.0,57652588.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
488.0,468.0,0.0,0.0,1.0,0.0,4.0,32691270.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
607.0,587.0,0.0,0.0,0.0,0.0,6.0,22911972.0,1.0,0.0
1500.0,4075.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
802.0,782.0,0.0,0.0,0.0,0.0,6.0,97578056.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
645.0,625.0,0.0,0.0,1.0,0.0,6.0,91412550.0,1.0,0.0
612.0,592.0,0.0,0.0,0.0,0.0,6.0,83058780.0,1.0,0.0
699.0,679.0,0.0,0.0,1.0,0.0,7.0,70529530.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
793.0,773.0,0.0,0.0,1.0,0.0,6.0,51089516.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
481.0,461.0,0.0,0.0,0.0,0.0,4.0,56634256.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
394.0,374.0,0.0,0.0,0.0,0.0,6.0,11015693.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
609.0,589.0,0.0,0.0,1.0,0.0,7.0,72662400.0,28.0,0.0
428.0,408.0,0.0,0.0,1.0,0.0,5.0,17534128.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
346.0,326.0,0.0,0.0,1.0,0.0,4.0,50753520.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
585.0,565.0,0.0,0.0,0.0,0.0,4.0,36514304.0,12.0,0.0
372.0,352.0,0.0,0.0,0.0,0.0,5.0,17263064.0,12.0,0.0
74.0,54.0,0.0,0.0,1.0,0.0,0.0,92392450.0,1.0,0.0
524.0,504.0,0.0,0.0,1.0,0.0,7.0,82316700.0,1.0,0.0
689.0,669.0,0.0,0.0,0.0,0.0,7.0,88593400.0,28.0,0.0
371.0,351.0,0.0,0.0,0.0,0.0,5.0,60895176.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
87.0,67.0,0.0,0.0,1.0,1.0,0.0,10182126.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
357.0,337.0,0.0,0.0,0.0,0.0,4.0,27290208.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
377.0,357.0,0.0,0.0,1.0,0.0,4.0,79394980.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
846.0,826.0,0.0,0.0,1.0,0.0,6.0,98521660.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
347.0,327.0,0.0,0.0,0.0,0.0,4.0,57441000.0,12.0,0.0
368.0,348.0,0.0,0.0,0.0,0.0,4.0,13570392.0,12.0,0.0
354.0,334.0,0.0,0.0,1.0,0.0,4.0,73119270.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
581.0,561.0,0.0,0.0,1.0,0.0,6.0,51841148.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
855.0,835.0,0.0,0.0,1.0,0.0,6.0,14583459.0,12.0,0.0
767.0,747.0,0.0,0.0,0.0,0.0,6.0,89801736.0,12.0,0.0
830.0,810.0,0.0,0.0,0.0,0.0,6.0,34117132.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
829.0,809.0,0.0,0.0,1.0,0.0,8.0,49144830.0,28.0,0.0
352.0,332.0,0.0,0.0,0.0,0.0,4.0,86366350.0,12.0,0.0
115.0,95.0,0.0,0.0,0.0,0.0,2.0,21306626.0,12.0,0.0
710.0,690.0,0.0,0.0,1.0,0.0,8.0,85020130.0,1.0,0.0
433.0,413.0,0.0,0.0,0.0,0.0,6.0,29592224.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
577.0,557.0,0.0,0.0,0.0,0.0,7.0,31863782.0,28.0,0.0
531.0,511.0,0.0,0.0,0.0,0.0,4.0,35428480.0,43.0,0.0
97.0,77.0,0.0,0.0,1.0,0.0,0.0,62968492.0,1.0,0.0
607.0,587.0,0.0,0.0,0.0,0.0,6.0,22911972.0,1.0,0.0
626.0,606.0,0.0,0.0,0.0,0.0,6.0,58642564.0,1.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
645.0,625.0,0.0,0.0,1.0,0.0,6.0,43527532.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
524.0,504.0,0.0,0.0,1.0,0.0,7.0,76932750.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
298.0,278.0,1.0,0.0,0.0,0.0,13.0,70575140.0,1.0,1.0
353.0,333.0,0.0,0.0,0.0,0.0,4.0,59504870.0,12.0,0.0
295.0,275.0,0.0,0.0,1.0,2.0,0.0,14415365.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1492.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
816.0,796.0,0.0,0.0,0.0,0.0,6.0,46690020.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
355.0,335.0,0.0,0.0,0.0,0.0,4.0,35328828.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
394.0,374.0,0.0,0.0,1.0,0.0,5.0,17622820.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
355.0,335.0,0.0,0.0,0.0,0.0,4.0,84100550.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
861.0,841.0,0.0,0.0,1.0,0.0,6.0,86721220.0,12.0,0.0
531.0,511.0,0.0,0.0,0.0,0.0,6.0,27443674.0,12.0,0.0
347.0,327.0,0.0,0.0,0.0,0.0,4.0,68356640.0,12.0,0.0
355.0,335.0,0.0,0.0,0.0,0.0,4.0,28935184.0,12.0,0.0
363.0,343.0,0.0,0.0,0.0,0.0,4.0,80094860.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
264.0,244.0,0.0,0.0,1.0,2.0,0.0,62380696.0,1.0,0.0
689.0,669.0,0.0,0.0,0.0,0.0,7.0,88593400.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
506.0,486.0,0.0,0.0,0.0,0.0,5.0,26269228.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
351.0,331.0,0.0,0.0,0.0,0.0,4.0,25252290.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
386.0,366.0,0.0,0.0,1.0,0.0,5.0,85122190.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
271.0,251.0,0.0,0.0,0.0,2.0,0.0,49048370.0,28.0,0.0
252.0,232.0,0.0,0.0,1.0,2.0,0.0,6176768.0,1.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
667.0,647.0,0.0,0.0,0.0,0.0,8.0,77903980.0,28.0,0.0
383.0,363.0,0.0,0.0,1.0,2.0,0.0,65598500.0,1.0,0.0
832.0,812.0,0.0,0.0,1.0,0.0,6.0,82613640.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
74.0,54.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
398.0,378.0,0.0,0.0,0.0,0.0,4.0,52333256.0,12.0,0.0
273.0,253.0,0.0,0.0,1.0,2.0,0.0,10863993.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
74.0,54.0,1.0,0.0,0.0,0.0,0.0,70575140.0,1.0,1.0
347.0,327.0,0.0,0.0,0.0,0.0,4.0,40316840.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
271.0,251.0,0.0,0.0,1.0,2.0,0.0,49048370.0,28.0,0.0
651.0,631.0,0.0,0.0,1.0,0.0,8.0,26055840.0,2.0,0.0
95.0,75.0,0.0,0.0,1.0,0.0,0.0,42150572.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
379.0,359.0,0.0,0.0,1.0,0.0,4.0,78406110.0,12.0,0.0
630.0,610.0,0.0,0.0,1.0,0.0,6.0,97938740.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
641.0,621.0,0.0,0.0,1.0,0.0,6.0,15235843.0,28.0,0.0
780.0,760.0,0.0,0.0,1.0,0.0,9.0,94388260.0,28.0,0.0
662.0,642.0,0.0,0.0,1.0,0.0,7.0,20777936.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
828.0,808.0,0.0,0.0,0.0,0.0,6.0,16034433.0,12.0,0.0
345.0,325.0,0.0,0.0,1.0,0.0,4.0,46512430.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
661.0,641.0,0.0,0.0,0.0,0.0,8.0,70023820.0,28.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
705.0,685.0,0.0,0.0,0.0,0.0,8.0,49927132.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
633.0,613.0,0.0,0.0,0.0,0.0,6.0,59140190.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
825.0,805.0,0.0,0.0,0.0,0.0,6.0,44658264.0,12.0,0.0
141.0,121.0,0.0,0.0,0.0,0.0,4.0,94162580.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
505.0,485.0,0.0,0.0,0.0,0.0,5.0,31879628.0,12.0,0.0
1039.0,1019.0,0.0,0.0,1.0,0.0,8.0,40505660.0,1.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
72.0,52.0,0.0,0.0,1.0,0.0,0.0,30444524.0,1.0,0.0
826.0,806.0,0.0,0.0,1.0,0.0,6.0,9135924.0,12.0,0.0
752.0,732.0,0.0,0.0,1.0,0.0,9.0,56647880.0,28.0,0.0
353.0,333.0,0.0,0.0,0.0,0.0,4.0,55072900.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
74.0,54.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
391.0,371.0,0.0,0.0,0.0,0.0,5.0,23859516.0,12.0,0.0
607.0,587.0,0.0,0.0,0.0,0.0,6.0,22911972.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
611.0,591.0,0.0,0.0,0.0,0.0,6.0,29016256.0,28.0,0.0
390.0,370.0,0.0,0.0,0.0,0.0,5.0,4284360.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
530.0,510.0,0.0,0.0,0.0,0.0,4.0,16119542.0,1.0,0.0
368.0,348.0,0.0,0.0,0.0,0.0,5.0,68779700.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
614.0,594.0,0.0,0.0,0.0,0.0,6.0,56560420.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
570.0,550.0,0.0,0.0,0.0,0.0,4.0,44523370.0,12.0,0.0
618.0,598.0,0.0,0.0,0.0,0.0,6.0,57292960.0,5.0,0.0
283.0,263.0,0.0,0.0,1.0,2.0,0.0,14415365.0,1.0,0.0
618.0,598.0,0.0,0.0,1.0,0.0,6.0,91923464.0,1.0,0.0
814.0,794.0,0.0,0.0,0.0,0.0,6.0,48761130.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
367.0,347.0,0.0,0.0,0.0,0.0,4.0,3334031.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
822.0,802.0,0.0,0.0,1.0,0.0,6.0,42912464.0,12.0,0.0
607.0,587.0,0.0,0.0,0.0,0.0,6.0,22911972.0,1.0,0.0
263.0,243.0,0.0,0.0,1.0,2.0,0.0,34530136.0,1.0,0.0
858.0,838.0,0.0,0.0,1.0,0.0,6.0,26616420.0,12.0,0.0
695.0,675.0,0.0,0.0,1.0,0.0,7.0,60180490.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
111.0,91.0,0.0,0.0,0.0,0.0,2.0,35632930.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
842.0,822.0,0.0,0.0,1.0,0.0,6.0,52029096.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
355.0,335.0,0.0,0.0,0.0,0.0,4.0,95074.0,12.0,0.0
273.0,253.0,0.0,0.0,1.0,2.0,0.0,10863993.0,28.0,0.0
681.0,661.0,0.0,0.0,1.0,0.0,7.0,13314114.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
851.0,831.0,0.0,0.0,1.0,0.0,6.0,47574180.0,12.0,0.0
939.0,919.0,0.0,0.0,1.0,4.0,0.0,88106616.0,48.0,0.0
656.0,636.0,0.0,0.0,1.0,0.0,6.0,14974958.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
702.0,682.0,0.0,0.0,1.0,0.0,8.0,63035588.0,1.0,0.0
74.0,54.0,1.0,0.0,0.0,0.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
620.0,600.0,0.0,0.0,1.0,0.0,6.0,2604815.0,1.0,0.0
271.0,251.0,0.0,0.0,1.0,2.0,0.0,40171470.0,28.0,0.0
347.0,327.0,0.0,0.0,0.0,0.0,4.0,12437597.0,12.0,0.0
285.0,265.0,1.0,0.0,0.0,0.0,13.0,70575140.0,1.0,1.0
352.0,332.0,0.0,0.0,0.0,0.0,4.0,59504724.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
348.0,328.0,0.0,0.0,0.0,0.0,4.0,50787560.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
381.0,361.0,0.0,0.0,1.0,0.0,4.0,45569890.0,12.0,0.0
602.0,582.0,0.0,0.0,0.0,0.0,6.0,50208144.0,1.0,0.0
821.0,801.0,0.0,0.0,0.0,0.0,6.0,91694750.0,12.0,0.0
74.0,54.0,1.0,0.0,0.0,0.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
681.0,661.0,0.0,0.0,1.0,0.0,7.0,13314114.0,28.0,0.0
74.0,54.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
74.0,54.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
252.0,232.0,0.0,0.0,1.0,2.0,0.0,6176768.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
715.0,695.0,0.0,0.0,0.0,0.0,7.0,10358553.0,28.0,0.0
850.0,830.0,0.0,0.0,1.0,0.0,6.0,85769140.0,12.0,0.0
348.0,328.0,0.0,0.0,0.0,0.0,4.0,18328046.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
360.0,340.0,0.0,0.0,0.0,0.0,4.0,36207828.0,12.0,0.0
607.0,587.0,0.0,0.0,1.0,0.0,6.0,22911972.0,1.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
622.0,602.0,0.0,0.0,0.0,0.0,6.0,75213990.0,5.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
787.0,767.0,0.0,0.0,0.0,0.0,6.0,57510984.0,12.0,0.0
460.0,440.0,0.0,0.0,0.0,0.0,3.0,49455100.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
629.0,609.0,0.0,0.0,1.0,0.0,6.0,18882466.0,28.0,0.0
1043.0,1023.0,0.0,0.0,1.0,0.0,8.0,37586160.0,28.0,0.0
629.0,609.0,0.0,0.0,1.0,0.0,6.0,92048270.0,28.0,0.0
262.0,242.0,0.0,0.0,0.0,2.0,0.0,89994050.0,1.0,0.0
614.0,594.0,0.0,0.0,0.0,0.0,6.0,29424788.0,1.0,0.0
377.0,357.0,0.0,0.0,0.0,0.0,5.0,64933790.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
628.0,608.0,0.0,0.0,1.0,0.0,6.0,3844509.0,28.0,0.0
1492.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
379.0,359.0,0.0,0.0,1.0,2.0,0.0,72500560.0,28.0,0.0
490.0,470.0,0.0,0.0,0.0,0.0,4.0,95037050.0,12.0,0.0
793.0,773.0,0.0,0.0,0.0,0.0,6.0,88895416.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
74.0,54.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
